Date,Sub Category ID,Plant ID,Vendor ID,Material ID,Defect Type ID,Material Type ID,Defect ID,Defect Qty,Downtime min
9/22/2014 0:00,5,6,9,1812,3,1,270,112,15
9/22/2014 0:00,5,6,9,1813,3,1,270,178,20
9/22/2014 0:00,4,8,84,1112,4,9,146,49,0
9/22/2014 0:00,5,6,9,816,3,1,23,574,0
9/22/2014 0:00,4,8,13,1820,4,3,68,668,0
9/22/2014 0:00,4,8,20,1809,4,5,297,29904,0
9/21/2014 0:00,2,3,2,46,3,6,281,2,90
9/21/2014 0:00,2,20,47,1610,3,4,216,14653,60
9/21/2014 0:00,2,3,1,1483,3,1,10,534,30
9/21/2014 0:00,2,3,1,20,3,1,270,1602,120
9/21/2014 0:00,4,21,63,1800,1,9,265,3204,0
9/21/2014 0:00,2,3,2,46,1,6,281,0,0
9/21/2014 0:00,4,23,20,1373,1,3,179,0,0
9/21/2014 0:00,6,10,288,1819,1,9,64,0,0
9/20/2014 0:00,3,4,100,1504,1,9,247,2350,0
9/20/2014 0:00,4,21,13,1673,4,1,11,712,0
9/20/2014 0:00,4,21,20,1815,4,3,203,42720,0
9/20/2014 0:00,1,1,16,1824,4,3,90,12305,0
9/20/2014 0:00,2,17,174,1808,1,9,290,0,0
9/20/2014 0:00,2,17,129,1803,1,9,247,0,0
9/20/2014 0:00,2,17,282,1796,1,9,247,0,0
9/20/2014 0:00,6,10,163,1823,1,9,247,0,0
9/20/2014 0:00,6,10,163,1822,1,9,247,0,0
9/20/2014 0:00,6,10,163,1821,1,9,247,0,0
9/20/2014 0:00,6,10,141,1818,1,9,247,0,0
9/20/2014 0:00,6,10,129,1817,1,9,247,0,0
9/20/2014 0:00,6,10,69,1816,1,9,247,0,0
9/20/2014 0:00,6,10,32,1805,1,9,247,0,0
9/20/2014 0:00,6,10,284,1799,1,9,247,0,0
9/20/2014 0:00,6,10,284,1798,1,9,247,0,0
9/18/2014 0:00,2,13,19,157,4,14,296,0,20
9/18/2014 0:00,2,13,46,1666,3,8,25,0,20
9/18/2014 0:00,4,5,184,1479,1,9,25,2617,0
9/18/2014 0:00,4,19,245,934,1,9,247,17868,0
9/18/2014 0:00,4,19,245,934,1,9,247,19580,0
9/17/2014 0:00,5,14,55,1756,3,3,145,52546,30
9/17/2014 0:00,6,10,11,1758,4,2,46,11992,75
9/17/2014 0:00,5,7,23,1752,4,14,37,23069,30
9/17/2014 0:00,5,7,36,1777,4,14,166,108712,120
9/17/2014 0:00,6,10,231,1793,4,15,149,1174,30
9/17/2014 0:00,5,7,9,1428,3,1,1,1402,11
9/17/2014 0:00,5,7,9,945,3,1,13,2136,15
9/17/2014 0:00,5,7,9,744,3,1,21,2136,10
9/17/2014 0:00,5,7,9,1760,4,1,23,2492,30
9/17/2014 0:00,5,7,9,1761,3,1,17,7476,45
9/17/2014 0:00,4,5,279,1766,4,9,146,379,0
9/17/2014 0:00,4,5,95,404,4,9,146,5981,0
9/17/2014 0:00,4,19,69,1261,1,9,247,456,0
9/17/2014 0:00,4,19,69,1261,1,9,247,1368,0
9/17/2014 0:00,4,19,69,1261,1,9,247,5013,0
9/17/2014 0:00,4,18,155,1605,1,9,258,1869,0
9/17/2014 0:00,4,22,31,1767,3,9,276,2047,0
9/17/2014 0:00,4,18,155,1605,1,9,258,2181,0
9/17/2014 0:00,4,18,155,1605,1,9,258,3738,0
9/17/2014 0:00,4,22,31,1767,3,9,276,8188,0
9/17/2014 0:00,3,4,270,1690,4,9,25,1066,0
9/17/2014 0:00,5,7,237,1482,4,9,146,39160,0
9/17/2014 0:00,1,1,1,1463,4,1,24,712,0
9/17/2014 0:00,2,13,46,1440,4,8,109,5,0
9/17/2014 0:00,2,16,2,1663,4,4,86,0,0
9/17/2014 0:00,2,16,2,45,4,4,27,0,0
9/17/2014 0:00,6,10,163,1787,1,9,247,0,0
9/17/2014 0:00,6,10,159,1776,1,9,247,0,0
9/16/2014 0:00,2,3,2,48,3,4,27,1,30
9/16/2014 0:00,5,14,55,1708,3,3,145,26273,14
9/16/2014 0:00,5,14,36,1699,3,2,33,41830,20
9/16/2014 0:00,5,14,55,1708,4,3,145,30652,60
9/16/2014 0:00,5,14,55,1708,4,3,145,42694,70
9/16/2014 0:00,5,14,55,1708,4,3,145,52546,15
9/16/2014 0:00,2,3,1,1662,3,1,270,1068,60
9/16/2014 0:00,2,3,1,1660,3,1,270,2410,20
9/16/2014 0:00,2,3,1,1783,3,1,270,2670,180
9/16/2014 0:00,5,9,1,1753,4,1,23,178,15
9/16/2014 0:00,4,18,72,1775,1,9,247,8811,0
9/16/2014 0:00,4,19,8,72,1,9,247,37825,0
9/16/2014 0:00,4,21,72,501,4,9,58,334,0
9/16/2014 0:00,4,21,63,252,4,9,265,5874,0
9/16/2014 0:00,4,21,104,464,4,9,265,399860,0
9/16/2014 0:00,4,21,104,464,4,9,265,399860,0
9/16/2014 0:00,5,7,278,1762,3,9,25,23,0
9/16/2014 0:00,2,2,269,1294,1,9,69,1780,0
9/16/2014 0:00,4,21,36,1782,4,2,278,27,0
9/16/2014 0:00,4,21,268,1674,4,2,42,10378,0
9/16/2014 0:00,6,10,129,1778,1,9,247,0,0
9/15/2014 0:00,5,14,55,1708,3,3,145,30652,60
9/15/2014 0:00,4,5,24,901,4,9,69,18,0
9/15/2014 0:00,4,19,280,1774,1,9,247,1335,0
9/15/2014 0:00,4,19,89,759,1,9,247,7120,0
9/15/2014 0:00,4,22,91,1765,3,9,152,3204,0
9/15/2014 0:00,3,4,160,847,4,9,265,468,0
9/15/2014 0:00,3,4,270,1690,4,9,290,1066,0
9/15/2014 0:00,3,4,270,1786,4,9,290,1548,0
9/15/2014 0:00,3,4,270,1786,4,9,290,4059,0
9/15/2014 0:00,3,4,270,1786,4,9,290,5860,0
9/15/2014 0:00,6,10,8,1790,1,9,247,17133,0
9/15/2014 0:00,5,7,237,1482,4,9,146,39160,0
9/15/2014 0:00,3,4,281,1788,1,9,25,0,0
9/15/2014 0:00,3,4,236,555,1,9,247,0,0
9/15/2014 0:00,3,4,108,1218,1,9,247,0,0
9/15/2014 0:00,6,10,141,1785,1,9,247,0,0
9/15/2014 0:00,6,10,141,1784,1,9,247,0,0
9/15/2014 0:00,6,10,69,1773,1,9,247,0,0
9/15/2014 0:00,6,10,32,1764,1,9,247,0,0
9/14/2014 0:00,5,14,36,1465,3,2,147,1780,5
9/14/2014 0:00,6,10,8,1790,4,9,71,134,45
9/14/2014 0:00,3,4,108,1218,4,9,69,17836,40
9/14/2014 0:00,2,11,27,1177,3,1,24,534,30
9/14/2014 0:00,4,19,245,934,1,9,247,19580,0
9/14/2014 0:00,4,19,250,933,1,9,247,42275,0
9/14/2014 0:00,4,19,250,933,1,9,247,42275,0
9/14/2014 0:00,6,10,69,1754,4,9,64,1198,0
9/14/2014 0:00,6,10,69,1754,4,9,64,2199,0
9/14/2014 0:00,6,10,62,878,4,1,23,677,0
9/14/2014 0:00,2,11,27,1342,4,1,272,534,0
9/14/2014 0:00,1,1,1,671,4,1,267,94,0
9/14/2014 0:00,1,1,1,1763,4,1,11,1246,0
9/14/2014 0:00,4,22,1,1779,3,1,265,2225,0
9/14/2014 0:00,4,22,1,1780,3,1,265,7606,0
9/14/2014 0:00,4,21,14,1340,4,6,232,28480,0
9/14/2014 0:00,4,21,20,164,4,3,203,534,0
9/14/2014 0:00,1,1,79,1759,4,3,91,3805,0
9/14/2014 0:00,1,1,16,850,4,3,90,1691,0
9/14/2014 0:00,1,1,16,1791,4,3,90,1780,0
9/14/2014 0:00,1,1,16,1792,1,3,90,28480,0
9/14/2014 0:00,4,23,11,785,1,2,25,427200,0
9/14/2014 0:00,1,1,116,1771,1,10,276,5358,0
9/14/2014 0:00,2,11,2,1285,1,4,25,0,0
9/14/2014 0:00,2,11,2,1284,1,6,25,0,0
9/14/2014 0:00,4,23,20,1373,1,3,89,0,0
9/14/2014 0:00,4,23,13,1373,1,1,280,0,0
9/14/2014 0:00,4,23,20,1373,1,3,91,0,0
9/14/2014 0:00,4,23,20,1772,1,3,89,0,0
9/14/2014 0:00,1,1,116,1770,1,10,276,0,0
9/14/2014 0:00,1,1,116,1769,1,10,276,0,0
9/14/2014 0:00,1,1,116,1768,1,10,276,0,0
9/14/2014 0:00,3,4,160,1781,1,9,247,0,0
9/13/2014 0:00,5,7,21,810,3,8,121,39160,60
9/13/2014 0:00,5,7,21,810,3,8,121,97900,100
9/13/2014 0:00,2,20,86,1206,3,9,34,890,60
9/13/2014 0:00,2,16,137,1039,1,9,290,2,0
9/13/2014 0:00,1,1,16,850,4,3,90,1780,0
9/13/2014 0:00,2,11,2,1755,4,4,27,10,0
9/13/2014 0:00,2,11,2,1663,4,4,165,13,0
9/13/2014 0:00,1,1,101,441,4,17,184,174,0
9/13/2014 0:00,2,20,150,960,1,4,28,5,0
9/13/2014 0:00,2,20,246,1559,3,4,30,10,0
9/13/2014 0:00,2,20,150,1789,4,4,241,1,0
9/13/2014 0:00,2,20,251,1587,4,4,25,1,0
9/13/2014 0:00,1,1,16,145,1,3,90,0,0
9/13/2014 0:00,1,1,102,446,4,17,185,0,0
9/13/2014 0:00,2,17,277,1757,1,9,247,0,0
9/12/2014 0:00,4,5,56,935,4,9,69,2225,262
9/11/2014 0:00,5,9,1,1613,4,1,11,1513,0
9/11/2014 0:00,6,10,163,1747,1,9,290,0,0
9/11/2014 0:00,6,10,272,1718,1,9,290,0,0
9/11/2014 0:00,6,10,110,1751,1,9,247,0,0
9/11/2014 0:00,6,10,143,1750,1,9,247,0,0
9/11/2014 0:00,6,10,8,770,1,9,247,0,0
9/11/2014 0:00,6,10,141,1745,1,9,247,0,0
9/11/2014 0:00,6,10,69,1743,1,9,247,0,0
9/11/2014 0:00,6,10,69,1742,1,9,247,0,0
9/11/2014 0:00,6,10,25,1736,1,9,247,0,0
9/11/2014 0:00,6,10,261,1632,1,9,247,0,0
9/11/2014 0:00,6,10,177,1734,1,9,247,0,0
9/11/2014 0:00,6,10,177,1733,1,9,247,0,0
9/11/2014 0:00,6,10,120,1732,1,9,247,0,0
9/11/2014 0:00,6,10,218,1283,1,9,247,0,0
9/11/2014 0:00,6,10,218,1727,1,9,247,0,0
9/11/2014 0:00,6,10,248,1716,1,9,247,0,0
9/10/2014 0:00,4,22,20,1729,3,3,63,8455,120
9/10/2014 0:00,3,4,11,1167,4,2,158,9022,30
9/10/2014 0:00,4,5,4,54,4,2,46,9537,27
9/10/2014 0:00,4,5,14,1723,4,6,173,134,6
9/10/2014 0:00,3,4,4,1214,4,10,158,106800,54
9/10/2014 0:00,4,5,92,1114,4,9,265,45,0
9/10/2014 0:00,5,7,111,1711,1,9,105,98,0
9/10/2014 0:00,2,16,271,1712,1,9,290,95,0
9/10/2014 0:00,4,5,14,1722,4,6,86,54,0
9/10/2014 0:00,3,4,4,1746,1,10,57,8900,0
9/10/2014 0:00,3,4,19,156,4,14,279,1,0
9/10/2014 0:00,3,4,19,156,4,14,37,1,0
9/10/2014 0:00,4,22,20,1730,3,3,282,34176,0
9/10/2014 0:00,4,22,20,686,3,3,282,34176,0
9/10/2014 0:00,4,22,20,1731,3,3,16,104664,0
9/10/2014 0:00,4,5,4,54,4,2,278,19072,0
9/10/2014 0:00,3,4,17,608,4,13,265,0,0
9/10/2014 0:00,3,4,17,608,1,13,275,0,0
9/10/2014 0:00,2,24,2,48,4,4,27,0,0
9/10/2014 0:00,6,10,77,1717,3,9,290,0,0
9/10/2014 0:00,3,4,100,1741,1,9,247,0,0
9/10/2014 0:00,3,4,127,1228,1,9,247,0,0
9/9/2014 0:00,5,14,16,1406,3,3,63,29904,30
9/9/2014 0:00,5,14,55,1708,3,3,25,52546,72
9/9/2014 0:00,4,5,14,1724,3,6,232,9,35
9/9/2014 0:00,6,10,62,268,4,1,12,423,10
9/9/2014 0:00,4,12,96,466,4,9,134,23,0
9/9/2014 0:00,4,12,96,1373,4,9,134,23,0
9/9/2014 0:00,5,9,254,1715,1,9,105,1780,0
9/9/2014 0:00,5,14,55,1708,1,3,25,52546,0
9/9/2014 0:00,6,10,275,1740,1,9,290,0,0
9/8/2014 0:00,5,14,36,1713,3,2,33,134,12
9/8/2014 0:00,5,14,36,1714,3,2,33,623,12
9/8/2014 0:00,2,16,268,1373,3,18,25,1,15
9/8/2014 0:00,4,19,155,1721,1,9,247,26914,0
9/8/2014 0:00,4,8,26,700,4,9,265,89,0
9/8/2014 0:00,3,4,108,1728,4,9,266,890,0
9/8/2014 0:00,3,4,80,946,4,9,146,34037,0
9/8/2014 0:00,3,4,80,946,4,9,146,34037,0
9/8/2014 0:00,2,16,1,24,1,1,33,123,0
9/8/2014 0:00,4,5,14,1725,1,5,30,890,0
9/8/2014 0:00,3,4,11,1709,4,2,147,4561,0
9/8/2014 0:00,3,4,11,1461,4,2,158,5239,0
9/8/2014 0:00,3,4,18,1061,4,8,295,34710,0
9/8/2014 0:00,3,4,17,608,1,13,275,0,0
9/8/2014 0:00,3,4,18,1061,4,8,295,0,0
9/8/2014 0:00,3,4,11,1167,4,2,158,0,0
9/8/2014 0:00,6,10,143,1750,1,9,247,0,0
9/8/2014 0:00,6,10,163,1749,1,9,247,0,0
9/8/2014 0:00,6,10,163,1748,1,9,247,0,0
9/8/2014 0:00,6,10,156,1739,1,9,247,0,0
9/8/2014 0:00,6,10,156,1738,1,9,247,0,0
9/8/2014 0:00,6,10,25,1737,1,9,247,0,0
9/8/2014 0:00,6,10,244,1710,1,9,247,0,0
9/8/2014 0:00,6,10,69,1707,1,9,247,0,0
9/8/2014 0:00,6,10,69,1707,1,9,247,0,0
9/7/2014 0:00,2,24,1,1595,3,1,21,432,90
9/7/2014 0:00,4,19,245,934,1,9,247,19580,0
9/7/2014 0:00,4,19,245,934,1,9,247,19580,0
9/7/2014 0:00,4,22,95,1726,4,9,152,2492,0
9/7/2014 0:00,5,14,273,1719,1,9,109,27929,0
9/7/2014 0:00,2,16,2,48,4,4,27,0,0
9/6/2014 0:00,2,3,2,48,3,4,27,534,30
9/6/2014 0:00,5,14,55,1708,3,3,25,30652,60
9/6/2014 0:00,6,10,11,274,4,2,53,19828,25
9/6/2014 0:00,2,3,1,1661,3,1,270,1068,120
9/6/2014 0:00,2,3,1,1041,3,1,270,1068,70
9/6/2014 0:00,5,14,9,1395,3,1,12,5,3
9/6/2014 0:00,4,22,274,1735,4,9,69,118,0
9/6/2014 0:00,4,12,32,1720,1,9,25,156,0
9/6/2014 0:00,4,12,96,1697,1,9,265,445,0
9/6/2014 0:00,3,4,236,555,4,9,58,735,0
9/6/2014 0:00,6,10,62,878,4,1,265,677,0
9/6/2014 0:00,2,3,1,14,1,1,33,1068,0
9/6/2014 0:00,4,18,155,1605,1,15,218,8318,0
9/6/2014 0:00,4,18,155,1605,1,15,218,10529,0
9/6/2014 0:00,3,4,276,1744,1,9,290,0,0
9/6/2014 0:00,4,18,99,595,1,9,247,0,0
9/6/2014 0:00,4,18,99,595,1,9,247,0,0
9/4/2014 0:00,4,5,56,935,4,9,69,8051,600
9/3/2014 0:00,5,14,36,1465,3,2,74,445,5
9/3/2014 0:00,4,12,20,1703,4,3,283,1602,30
9/3/2014 0:00,4,12,20,1704,4,3,283,19224,30
9/3/2014 0:00,5,14,9,1698,3,1,24,267,12
9/3/2014 0:00,3,4,80,1620,4,9,69,1469,0
9/3/2014 0:00,2,2,129,1705,1,9,290,35600,0
9/3/2014 0:00,5,14,9,1698,1,1,12,2,0
9/3/2014 0:00,3,4,1,917,1,1,13,67,0
9/3/2014 0:00,3,4,17,152,1,13,265,2,0
9/3/2014 0:00,3,4,17,608,1,13,265,3,0
9/3/2014 0:00,3,4,11,1694,4,2,278,4232,0
9/3/2014 0:00,3,4,11,1460,4,2,33,4232,0
9/3/2014 0:00,3,4,11,1693,4,2,278,4232,0
9/3/2014 0:00,3,4,11,1695,4,2,46,17391,0
9/3/2014 0:00,3,4,11,1696,4,2,278,27272,0
9/3/2014 0:00,3,4,4,1706,1,10,276,890,0
9/3/2014 0:00,2,16,64,1700,4,6,232,214,0
9/3/2014 0:00,3,4,17,608,1,13,265,0,0
9/3/2014 0:00,3,4,18,1061,1,8,109,0,0
9/3/2014 0:00,3,4,18,650,1,8,109,0,0
9/3/2014 0:00,4,5,14,763,3,5,89,0,0
9/3/2014 0:00,3,4,1,1692,1,1,13,0,0
9/3/2014 0:00,4,12,96,1697,1,9,34,0,0
9/3/2014 0:00,4,12,96,1697,1,9,34,0,0
9/3/2014 0:00,2,17,84,1702,1,9,290,0,0
9/2/2014 0:00,5,14,55,346,3,3,283,5,2
9/2/2014 0:00,5,14,36,1699,3,2,33,89,10
9/2/2014 0:00,5,7,75,304,3,16,294,3738,20
9/2/2014 0:00,5,7,75,1691,3,16,294,37380,15
9/2/2014 0:00,2,16,1,245,3,1,7,6,45
9/2/2014 0:00,2,16,1,1041,3,1,270,23,60
9/2/2014 0:00,2,3,1,1041,3,1,270,997,20
9/2/2014 0:00,2,3,1,1660,3,1,270,1602,25
9/2/2014 0:00,5,14,237,280,1,9,109,39107,0
9/2/2014 0:00,5,7,237,1482,4,9,146,39160,0
9/2/2014 0:00,5,7,237,1482,4,9,146,39160,0
9/2/2014 0:00,6,10,62,287,4,1,252,445,0
9/2/2014 0:00,5,6,70,898,4,8,58,312,0
9/2/2014 0:00,4,18,104,1701,1,9,247,0,0
9/1/2014 0:00,5,14,55,346,3,3,283,45,20
9/1/2014 0:00,5,14,55,346,3,3,283,45,18
9/1/2014 0:00,5,14,55,346,3,3,283,13350,30
9/1/2014 0:00,5,6,34,631,3,11,214,107,45
9/1/2014 0:00,2,3,1,1041,3,1,270,997,20
9/1/2014 0:00,2,3,1,456,3,1,270,1068,20
9/1/2014 0:00,4,19,245,934,1,9,247,19580,0
9/1/2014 0:00,4,19,250,933,1,9,247,42275,0
9/1/2014 0:00,3,4,165,899,1,9,105,9345,0
9/1/2014 0:00,5,14,237,280,1,9,109,37096,0
9/1/2014 0:00,2,16,1,24,1,1,33,481,0
9/1/2014 0:00,2,16,2,1663,4,4,27,0,0
9/1/2014 0:00,2,16,2,45,4,4,27,0,0
9/1/2014 0:00,2,16,2,45,4,4,27,0,0
8/31/2014 0:00,2,16,2,943,3,6,281,0,30
8/31/2014 0:00,5,14,55,1689,3,3,283,6675,40
8/31/2014 0:00,5,6,9,1684,4,3,270,89,15
8/31/2014 0:00,5,6,34,1686,4,11,58,445,60
8/31/2014 0:00,5,6,34,1688,4,11,58,3560,60
8/31/2014 0:00,2,16,1,574,3,1,17,134,15
8/31/2014 0:00,2,16,1,851,3,1,5,178,30
8/31/2014 0:00,2,16,1,1402,3,1,5,534,60
8/31/2014 0:00,2,16,1,1679,3,1,17,534,60
8/31/2014 0:00,5,7,9,1373,3,1,13,267,20
8/31/2014 0:00,5,7,9,1373,3,1,6,290,20
8/31/2014 0:00,5,7,9,1373,4,1,6,4486,60
8/31/2014 0:00,5,6,9,1685,3,1,5,178,120
8/31/2014 0:00,5,6,9,1687,3,1,273,445,30
8/31/2014 0:00,5,6,9,1683,4,1,17,45,15
8/31/2014 0:00,5,14,9,1129,3,1,24,45,50
8/31/2014 0:00,6,10,62,878,4,1,11,570,30
8/31/2014 0:00,6,10,62,1373,4,1,12,882,30
8/31/2014 0:00,4,5,175,974,1,9,25,43334,0
8/31/2014 0:00,4,19,250,933,1,9,247,42275,0
8/31/2014 0:00,4,12,96,466,4,9,265,67,0
8/31/2014 0:00,5,9,111,1681,1,9,290,1958,0
8/31/2014 0:00,2,2,269,1294,1,9,276,37380,0
8/31/2014 0:00,5,14,60,307,1,1,33,3,0
8/31/2014 0:00,4,5,13,129,4,1,11,890,0
8/31/2014 0:00,5,6,9,1683,3,1,5,223,0
8/31/2014 0:00,5,7,9,1373,1,1,270,1492,0
8/31/2014 0:00,2,16,1,24,1,1,33,339,0
8/31/2014 0:00,2,16,1,24,1,1,33,534,0
8/31/2014 0:00,2,16,1,24,1,1,33,769,0
8/31/2014 0:00,2,11,36,1680,4,2,53,983,0
8/31/2014 0:00,5,14,36,195,1,2,54,1,0
8/31/2014 0:00,4,5,4,54,4,2,45,0,0
8/31/2014 0:00,2,24,2,48,4,4,27,0,0
8/31/2014 0:00,2,16,2,1678,4,4,30,0,0
8/31/2014 0:00,2,16,2,48,4,4,27,0,0
8/31/2014 0:00,2,16,28,824,4,9,112,0,0
8/30/2014 0:00,2,13,4,1095,3,2,278,27,12
8/30/2014 0:00,5,14,16,1406,3,3,273,11,3
8/30/2014 0:00,2,13,262,673,3,14,166,1215,70
8/30/2014 0:00,2,20,47,1677,3,6,30,75757,60
8/30/2014 0:00,5,6,9,1682,4,1,12,5,5
8/30/2014 0:00,4,5,56,935,1,9,71,445,0
8/30/2014 0:00,4,19,56,1373,3,9,247,6653,0
8/30/2014 0:00,4,12,72,1675,4,9,265,67,0
8/30/2014 0:00,4,21,69,1200,4,9,105,9,0
8/30/2014 0:00,4,21,96,963,4,9,64,3605,0
8/30/2014 0:00,4,21,104,464,4,9,265,66644,0
8/30/2014 0:00,4,21,104,464,4,9,265,106630,0
8/30/2014 0:00,3,4,270,1690,3,9,266,245381,0
8/30/2014 0:00,4,21,13,1673,4,1,11,712,0
8/30/2014 0:00,5,14,16,1406,1,3,270,2,0
8/30/2014 0:00,4,21,4,1672,4,2,48,382,0
8/30/2014 0:00,2,13,4,949,1,2,60,4173,0
8/30/2014 0:00,4,21,268,1674,4,2,53,10378,0
8/30/2014 0:00,4,18,118,1220,1,15,227,384480,0
8/29/2014 0:00,4,5,99,794,3,9,69,1823,56
8/29/2014 0:00,4,5,13,407,4,1,91,267,0
8/29/2014 0:00,4,5,14,1676,1,5,88,79210,0
8/28/2014 0:00,6,10,216,1646,4,2,42,12460,15
8/28/2014 0:00,4,5,32,1637,3,9,69,8669,0
8/28/2014 0:00,5,7,266,1667,1,9,25,49,0
8/27/2014 0:00,4,5,4,54,4,2,45,0,20
8/27/2014 0:00,2,13,46,1666,3,8,25,1,32
8/27/2014 0:00,2,3,1,456,3,1,270,1068,30
8/27/2014 0:00,2,3,1,1660,3,1,270,1068,30
8/27/2014 0:00,2,3,1,1661,3,1,270,1068,30
8/27/2014 0:00,2,3,1,1660,3,1,270,1068,25
8/27/2014 0:00,2,3,1,1041,3,1,270,1424,35
8/27/2014 0:00,2,3,1,1662,3,1,270,1691,120
8/27/2014 0:00,4,12,96,466,1,9,69,801,0
8/27/2014 0:00,5,7,33,1668,1,9,25,35600,0
8/27/2014 0:00,5,7,237,1482,4,9,146,39160,0
8/27/2014 0:00,2,3,229,1659,4,9,112,356,0
8/27/2014 0:00,2,13,27,341,1,1,12,1246,0
8/27/2014 0:00,2,13,27,341,4,1,11,1246,0
8/27/2014 0:00,4,18,263,1648,1,15,227,24920,0
8/27/2014 0:00,4,5,4,54,4,2,45,1,0
8/26/2014 0:00,2,20,150,1085,3,4,25,983,30
8/26/2014 0:00,2,20,265,1535,3,8,195,80990,10
8/26/2014 0:00,4,12,4,60,4,2,45,8476,15
8/26/2014 0:00,4,12,20,161,4,3,282,15,30
8/26/2014 0:00,2,20,62,1031,3,1,270,606,15
8/26/2014 0:00,2,20,62,1658,3,1,12,1816,60
8/26/2014 0:00,2,13,27,601,3,1,13,17800,90
8/26/2014 0:00,4,18,72,1143,1,9,247,13217,0
8/26/2014 0:00,4,12,96,1373,1,9,69,45,0
8/26/2014 0:00,4,8,95,404,4,9,146,12336,0
8/26/2014 0:00,4,5,13,407,1,1,23,125,0
8/26/2014 0:00,4,12,20,1649,1,3,90,34176,0
8/26/2014 0:00,4,22,20,1652,1,3,25,114543,0
8/26/2014 0:00,2,20,4,1657,1,10,49,1780,0
8/26/2014 0:00,2,20,19,1655,4,14,166,2,0
8/26/2014 0:00,2,20,47,1656,4,4,30,481,0
8/26/2014 0:00,2,20,150,1085,1,4,89,983,0
8/26/2014 0:00,2,24,2,48,4,4,27,0,0
8/25/2014 0:00,4,5,4,54,4,2,45,0,20
8/25/2014 0:00,2,11,19,1665,3,14,105,30759,60
8/25/2014 0:00,2,16,1,1660,3,1,7,45,30
8/25/2014 0:00,4,5,155,1654,4,9,133,481,0
8/25/2014 0:00,4,22,264,1651,4,9,265,808,0
8/25/2014 0:00,5,7,237,1482,3,9,146,39160,0
8/25/2014 0:00,2,11,27,1204,1,1,270,23,0
8/25/2014 0:00,2,11,27,1178,1,1,12,45,0
8/25/2014 0:00,2,11,27,1664,1,1,109,178,0
8/25/2014 0:00,2,24,1,456,3,1,270,178,0
8/25/2014 0:00,2,24,1,1662,3,1,270,214,0
8/25/2014 0:00,2,16,1,24,1,1,33,486,0
8/25/2014 0:00,2,24,2,1663,4,4,27,0,0
8/25/2014 0:00,2,24,2,48,4,4,27,0,0
8/25/2014 0:00,2,24,2,47,4,4,173,0,0
8/25/2014 0:00,2,16,2,1663,4,4,27,0,0
8/24/2014 0:00,4,19,250,1373,1,9,247,40762,0
8/24/2014 0:00,4,19,245,1373,1,9,247,41368,0
8/24/2014 0:00,4,19,250,1373,1,9,247,41724,0
8/24/2014 0:00,4,19,245,1373,1,9,247,42204,0
8/24/2014 0:00,4,19,245,1373,1,9,247,42240,0
8/24/2014 0:00,4,19,250,1373,1,9,247,42631,0
8/24/2014 0:00,4,19,250,1373,1,9,247,42756,0
8/24/2014 0:00,4,19,250,1373,1,9,247,42774,0
8/24/2014 0:00,4,22,26,1650,1,9,146,67,0
8/24/2014 0:00,4,8,95,404,4,9,146,22055,0
8/24/2014 0:00,4,8,95,404,4,9,146,34390,0
8/24/2014 0:00,4,22,36,1653,3,2,278,87932,0
8/24/2014 0:00,4,18,89,722,1,15,247,17800,0
8/24/2014 0:00,4,8,20,1647,1,3,25,0,0
8/24/2014 0:00,4,19,250,1373,1,9,247,0,0
8/24/2014 0:00,4,19,250,1373,1,9,247,0,0
8/23/2014 0:00,3,4,80,1620,4,9,69,1469,0
8/23/2014 0:00,5,7,237,280,4,9,156,39160,0
8/23/2014 0:00,3,4,4,1670,1,10,109,19580,0
8/23/2014 0:00,3,4,17,608,1,13,289,0,0
8/23/2014 0:00,3,4,17,608,1,13,289,0,0
8/23/2014 0:00,3,4,17,608,1,13,107,0,0
8/23/2014 0:00,3,4,17,608,1,13,289,0,0
8/23/2014 0:00,3,4,17,608,1,13,275,0,0
8/23/2014 0:00,3,4,17,150,1,13,289,0,0
8/23/2014 0:00,3,4,4,1256,1,10,57,0,0
8/23/2014 0:00,3,4,80,946,4,9,64,0,0
8/23/2014 0:00,3,4,149,750,1,9,172,0,0
8/23/2014 0:00,3,4,267,1669,1,9,64,0,0
8/21/2014 0:00,2,2,170,489,1,2,285,207,0
8/21/2014 0:00,2,2,170,1014,1,2,285,866,0
8/21/2014 0:00,2,16,1,8,1,21,227,23,0
8/20/2014 0:00,4,22,20,1636,3,3,282,153792,345
8/20/2014 0:00,4,18,95,1633,4,9,169,712,0
8/20/2014 0:00,4,18,95,1633,4,9,169,712,0
8/20/2014 0:00,3,4,160,1643,3,9,64,4059,0
8/20/2014 0:00,2,2,170,1639,1,2,285,263,0
8/20/2014 0:00,2,2,170,1639,1,2,285,510,0
8/19/2014 0:00,3,4,17,608,3,13,275,0,3
8/19/2014 0:00,2,3,2,265,3,6,281,2564,15
8/19/2014 0:00,2,3,2,265,3,6,281,2564,15
8/19/2014 0:00,3,4,4,1641,3,10,293,890,20
8/19/2014 0:00,4,5,32,1637,3,9,170,195,0
8/19/2014 0:00,4,19,77,1634,1,9,152,2848,0
8/19/2014 0:00,2,24,1,456,3,1,270,712,0
8/19/2014 0:00,3,4,11,1460,1,2,278,5979,0
8/19/2014 0:00,3,4,4,1642,1,10,40,1780,0
8/19/2014 0:00,4,22,20,992,3,3,90,130652,0
8/19/2014 0:00,6,10,261,1632,3,14,277,1,0
